LAT,LON,YEAR,MO,DY,T2M
37.72531,-97.79759,2009,7,9,28.63
37.72531,-97.79759,2009,7,10,31.71
37.72531,-97.79759,2009,7,11,29.43
37.72531,-97.79759,2009,7,12,30.27
37.72531,-97.79759,2009,7,13,26.99
37.72531,-97.79759,2009,7,14,30.72
37.72531,-97.79759,2009,7,15,27.25
37.72531,-97.79759,2009,7,16,26.91
37.72531,-97.79759,2009,7,17,23.44
37.72531,-97.79759,2009,7,18,23.3
37.72531,-97.79759,2009,7,19,23.93
37.72531,-97.79759,2009,7,20,24.9
37.72531,-97.79759,2009,7,21,23.63
37.72531,-97.79759,2009,7,22,23.71
37.72531,-97.79759,2009,7,23,25.69
37.72531,-97.79759,2009,7,24,28.47
37.72531,-97.79759,2009,7,25,26.57
37.72531,-97.79759,2009,7,26,27.65
37.72531,-97.79759,2009,7,27,25.42
37.72531,-97.79759,2009,7,28,23.93
37.72531,-97.79759,2009,7,29,21.21
37.72531,-97.79759,2009,7,30,21.43
37.72531,-97.79759,2009,7,31,24.14
37.72531,-97.79759,2009,8,1,22.32
37.72531,-97.79759,2009,8,2,23.88
37.72531,-97.79759,2009,8,3,28.83
37.72531,-97.79759,2009,8,4,29.09
37.72531,-97.79759,2009,8,5,26.84
37.72531,-97.79759,2009,8,6,24.89
37.72531,-97.79759,2009,8,7,29.73
37.72531,-97.79759,2009,8,8,30.83
37.72531,-97.79759,2009,8,9,30.13
37.72531,-97.79759,2009,8,10,25.9
37.72531,-97.79759,2009,8,11,26.2
37.72531,-97.79759,2009,8,12,26.89
37.72531,-97.79759,2009,8,13,26.03
37.72531,-97.79759,2009,8,14,26.12
37.72531,-97.79759,2009,8,15,26.94
37.72531,-97.79759,2009,8,16,27.81
37.72531,-97.79759,2009,8,17,24.83
37.72531,-97.79759,2009,8,18,22.63
37.72531,-97.79759,2009,8,19,24.63
37.72531,-97.79759,2009,8,20,21.87
37.72531,-97.79759,2009,8,21,21.04
37.72531,-97.79759,2009,8,22,20.54
37.72531,-97.79759,2009,8,23,22.62
37.72531,-97.79759,2009,8,24,25.76
37.72531,-97.79759,2009,8,25,27.56
37.72531,-97.79759,2009,8,26,24.5
37.72531,-97.79759,2009,8,27,22.27
37.72531,-97.79759,2009,8,28,21.82
37.72531,-97.79759,2009,8,29,19.88
37.72531,-97.79759,2009,8,30,17.94
37.72531,-97.79759,2009,8,31,17.14
37.72531,-97.79759,2009,9,1,19.81
37.72531,-97.79759,2009,9,2,21.16
37.72531,-97.79759,2009,9,3,21.59
37.72531,-97.79759,2009,9,4,21.75
37.72531,-97.79759,2009,9,5,21.03
37.72531,-97.79759,2009,9,6,22.26
37.72531,-97.79759,2009,9,7,23.16
37.72531,-97.79759,2009,9,8,21.66
37.72531,-97.79759,2009,9,9,22.17
37.72531,-97.79759,2009,9,10,22.12
37.72531,-97.79759,2009,9,11,21.83
37.72531,-97.79759,2009,9,12,20.13
37.72531,-97.79759,2009,9,13,20.16
37.72531,-97.79759,2009,9,14,20.2
37.72531,-97.79759,2009,9,15,20.68
37.72531,-97.79759,2009,9,16,20.92
37.72531,-97.79759,2009,9,17,19.79
37.72531,-97.79759,2009,9,18,18.26
37.72531,-97.79759,2009,9,19,18.46
37.72531,-97.79759,2009,9,20,20.87
37.72531,-97.79759,2009,9,21,18.42
37.72531,-97.79759,2009,9,22,14.3
37.72531,-97.79759,2009,9,23,13.81
37.72531,-97.79759,2009,9,24,15.05
37.72531,-97.79759,2009,9,25,15.83
37.72531,-97.79759,2009,9,26,17.32
37.72531,-97.79759,2009,9,27,19.8
37.72531,-97.79759,2009,9,28,13.87
37.72531,-97.79759,2009,9,29,14.67
37.72531,-97.79759,2009,9,30,20.25
37.72531,-97.79759,2009,10,1,17.32
37.72531,-97.79759,2009,10,2,12.31
37.72531,-97.79759,2009,10,3,11.75
37.72531,-97.79759,2009,10,4,13.84
37.72531,-97.79759,2009,10,5,14.84
37.72531,-97.79759,2009,10,6,12.57
37.72531,-97.79759,2009,10,7,12.42
37.72531,-97.79759,2009,10,8,10.56
37.72531,-97.79759,2009,10,9,7.54
37.72531,-97.79759,2009,10,10,3.24
37.72531,-97.79759,2009,10,11,4.43
37.72531,-97.79759,2009,10,12,8.06
37.72531,-97.79759,2009,10,13,7.59
37.72531,-97.79759,2009,10,14,6.68
37.72531,-97.79759,2009,10,15,9.42
37.72531,-97.79759,2009,10,16,9.48
37.72531,-97.79759,2009,10,17,6.84
37.72531,-97.79759,2009,10,18,11.42
37.72531,-97.79759,2009,10,19,16.62
37.72531,-97.79759,2009,10,20,19.09
37.72531,-97.79759,2009,10,21,16.64
37.72531,-97.79759,2009,10,22,7.29
37.72531,-97.79759,2009,10,23,6.36
37.72531,-97.79759,2009,10,24,10.22
37.72531,-97.79759,2009,10,25,9.6
37.72531,-97.79759,2009,10,26,7.32
37.72531,-97.79759,2009,10,27,8.05
37.72531,-97.79759,2009,10,28,12.22
37.72531,-97.79759,2009,10,29,13.21
37.72531,-97.79759,2009,10,30,5.15
37.72531,-97.79759,2009,10,31,10.39
37.72531,-97.79759,2009,11,1,12.55
37.72531,-97.79759,2009,11,2,10.61
37.72531,-97.79759,2009,11,3,9.3
37.72531,-97.79759,2009,11,4,9.48
37.72531,-97.79759,2009,11,5,12.42
37.72531,-97.79759,2009,11,6,14.79
37.72531,-97.79759,2009,11,7,13.84
37.72531,-97.79759,2009,11,8,15.37
37.72531,-97.79759,2009,11,9,14.09
37.72531,-97.79759,2009,11,10,11.66
37.72531,-97.79759,2009,11,11,12.29
37.72531,-97.79759,2009,11,12,14.26
37.72531,-97.79759,2009,11,13,14.24
37.72531,-97.79759,2009,11,14,8.2
37.72531,-97.79759,2009,11,15,4.81
37.72531,-97.79759,2009,11,16,2.48
37.72531,-97.79759,2009,11,17,3.94
37.72531,-97.79759,2009,11,18,3.76
37.72531,-97.79759,2009,11,19,5.7
37.72531,-97.79759,2009,11,20,7.28
37.72531,-97.79759,2009,11,21,10.01
37.72531,-97.79759,2009,11,22,8.91
37.72531,-97.79759,2009,11,23,7.3
37.72531,-97.79759,2009,11,24,5.04
37.72531,-97.79759,2009,11,25,3.04
37.72531,-97.79759,2009,11,26,2.92
37.72531,-97.79759,2009,11,27,7.18
37.72531,-97.79759,2009,11,28,8.19
37.72531,-97.79759,2009,11,29,3.51
37.72531,-97.79759,2009,11,30,3.97
37.72531,-97.79759,2009,12,1,4.79
37.72531,-97.79759,2009,12,2,0.48
37.72531,-97.79759,2009,12,3,-3.58
37.72531,-97.79759,2009,12,4,-3.61
37.72531,-97.79759,2009,12,5,-0.97
37.72531,-97.79759,2009,12,6,-1.52
37.72531,-97.79759,2009,12,7,-5.51
37.72531,-97.79759,2009,12,8,-3.88
37.72531,-97.79759,2009,12,9,-10.78
37.72531,-97.79759,2009,12,10,-6.82
37.72531,-97.79759,2009,12,11,-3.24
37.72531,-97.79759,2009,12,12,-0.2
37.72531,-97.79759,2009,12,13,1.52
37.72531,-97.79759,2009,12,14,-5.86
37.72531,-97.79759,2009,12,15,-7.85
37.72531,-97.79759,2009,12,16,-1.16
37.72531,-97.79759,2009,12,17,1.13
37.72531,-97.79759,2009,12,18,1.36
37.72531,-97.79759,2009,12,19,-0.79
37.72531,-97.79759,2009,12,20,1.53
37.72531,-97.79759,2009,12,21,2.12
37.72531,-97.79759,2009,12,22,2.27
37.72531,-97.79759,2009,12,23,1.44
37.72531,-97.79759,2009,12,24,-5.35
37.72531,-97.79759,2009,12,25,-6.9
37.72531,-97.79759,2009,12,26,-4.46
37.72531,-97.79759,2009,12,27,-4.38
37.72531,-97.79759,2009,12,28,-2.22
37.72531,-97.79759,2009,12,29,-3.35
37.72531,-97.79759,2009,12,30,-1.51
37.72531,-97.79759,2009,12,31,-5.22
37.72531,-97.79759,2010,1,1,-6.71
37.72531,-97.79759,2010,1,2,-9.35
37.72531,-97.79759,2010,1,3,-8.5
37.72531,-97.79759,2010,1,4,-8.59
37.72531,-97.79759,2010,1,5,-6.32
37.72531,-97.79759,2010,1,6,-5.42
37.72531,-97.79759,2010,1,7,-12.57
37.72531,-97.79759,2010,1,8,-14.56
37.72531,-97.79759,2010,1,9,-13.81
37.72531,-97.79759,2010,1,10,-6.44
37.72531,-97.79759,2010,1,11,-1.02
37.72531,-97.79759,2010,1,12,-1.7
37.72531,-97.79759,2010,1,13,2.5
37.72531,-97.79759,2010,1,14,1.83
37.72531,-97.79759,2010,1,15,0.94
37.72531,-97.79759,2010,1,16,1.82
37.72531,-97.79759,2010,1,17,2.83
37.72531,-97.79759,2010,1,18,3.83
37.72531,-97.79759,2010,1,19,3.12
37.72531,-97.79759,2010,1,20,3.34
37.72531,-97.79759,2010,1,21,2.98
37.72531,-97.79759,2010,1,22,5.6
37.72531,-97.79759,2010,1,23,7.7
37.72531,-97.79759,2010,1,24,0.68
37.72531,-97.79759,2010,1,25,-0.64
37.72531,-97.79759,2010,1,26,-0.3
37.72531,-97.79759,2010,1,27,1.63
37.72531,-97.79759,2010,1,28,-4.08
37.72531,-97.79759,2010,1,29,-6.65
37.72531,-97.79759,2010,1,30,-5.41
37.72531,-97.79759,2010,1,31,-2.94
37.72531,-97.79759,2010,2,1,-1.74
37.72531,-97.79759,2010,2,2,-0.37
37.72531,-97.79759,2010,2,3,0.08
37.72531,-97.79759,2010,2,4,0.29
37.72531,-97.79759,2010,2,5,0.03
37.72531,-97.79759,2010,2,6,0.07
37.72531,-97.79759,2010,2,7,-0.13
37.72531,-97.79759,2010,2,8,-2.9
37.72531,-97.79759,2010,2,9,-5.6
37.72531,-97.79759,2010,2,10,-4.46
37.72531,-97.79759,2010,2,11,-0.34
37.72531,-97.79759,2010,2,12,0.95
37.72531,-97.79759,2010,2,13,2.27
37.72531,-97.79759,2010,2,14,-2.6
37.72531,-97.79759,2010,2,15,-2.62
37.72531,-97.79759,2010,2,16,-3.39
37.72531,-97.79759,2010,2,17,-0.47
37.72531,-97.79759,2010,2,18,3.66
37.72531,-97.79759,2010,2,19,2.02
37.72531,-97.79759,2010,2,20,0.31
37.72531,-97.79759,2010,2,21,-1.44
37.72531,-97.79759,2010,2,22,-3.63
37.72531,-97.79759,2010,2,23,-3.56
37.72531,-97.79759,2010,2,24,-2.38
37.72531,-97.79759,2010,2,25,-0.58
37.72531,-97.79759,2010,2,26,2.27
37.72531,-97.79759,2010,2,27,1.54
37.72531,-97.79759,2010,2,28,1.22
37.72531,-97.79759,2010,3,1,0.23
37.72531,-97.79759,2010,3,2,0.73
37.72531,-97.79759,2010,3,3,3.03
37.72531,-97.79759,2010,3,4,4.88
37.72531,-97.79759,2010,3,5,9.68
37.72531,-97.79759,2010,3,6,11.59
37.72531,-97.79759,2010,3,7,9.4
37.72531,-97.79759,2010,3,8,10.28
37.72531,-97.79759,2010,3,9,9.63
37.72531,-97.79759,2010,3,10,6.55
37.72531,-97.79759,2010,3,11,5.23
37.72531,-97.79759,2010,3,12,5.03
37.72531,-97.79759,2010,3,13,6.58
37.72531,-97.79759,2010,3,14,6.69
37.72531,-97.79759,2010,3,15,7.46
37.72531,-97.79759,2010,3,16,6.23
37.72531,-97.79759,2010,3,17,5.1
37.72531,-97.79759,2010,3,18,7.71
37.72531,-97.79759,2010,3,19,5.67
37.72531,-97.79759,2010,3,20,-1.75
37.72531,-97.79759,2010,3,21,1.34
37.72531,-97.79759,2010,3,22,6.46
37.72531,-97.79759,2010,3,23,10.21
37.72531,-97.79759,2010,3,24,6.84
37.72531,-97.79759,2010,3,25,7.74
37.72531,-97.79759,2010,3,26,9.3
37.72531,-97.79759,2010,3,27,7.32
37.72531,-97.79759,2010,3,28,8.43
37.72531,-97.79759,2010,3,29,11.84
37.72531,-97.79759,2010,3,30,15.26
37.72531,-97.79759,2010,3,31,18.14
37.72531,-97.79759,2010,4,1,19.87
37.72531,-97.79759,2010,4,2,13.94
37.72531,-97.79759,2010,4,3,11.65
37.72531,-97.79759,2010,4,4,14.59
37.72531,-97.79759,2010,4,5,20.44
37.72531,-97.79759,2010,4,6,20.06
37.72531,-97.79759,2010,4,7,7.48
37.72531,-97.79759,2010,4,8,9.72
37.72531,-97.79759,2010,4,9,13.98
37.72531,-97.79759,2010,4,10,16.26
37.72531,-97.79759,2010,4,11,17.24
37.72531,-97.79759,2010,4,12,19.23
37.72531,-97.79759,2010,4,13,19.42
37.72531,-97.79759,2010,4,14,19.29
37.72531,-97.79759,2010,4,15,18.6
37.72531,-97.79759,2010,4,16,12.85
37.72531,-97.79759,2010,4,17,11.52
37.72531,-97.79759,2010,4,18,10.34
37.72531,-97.79759,2010,4,19,12.89
37.72531,-97.79759,2010,4,20,14.21
37.72531,-97.79759,2010,4,21,15.14
37.72531,-97.79759,2010,4,22,18.09
37.72531,-97.79759,2010,4,23,18.6
37.72531,-97.79759,2010,4,24,13.99
37.72531,-97.79759,2010,4,25,15.17
37.72531,-97.79759,2010,4,26,11.16
37.72531,-97.79759,2010,4,27,11.5
37.72531,-97.79759,2010,4,28,17.17
37.72531,-97.79759,2010,4,29,23.01
37.72531,-97.79759,2010,4,30,16.25
37.72531,-97.79759,2010,5,1,14.58
37.72531,-97.79759,2010,5,2,16.86
37.72531,-97.79759,2010,5,3,16.36
37.72531,-97.79759,2010,5,4,19.61
37.72531,-97.79759,2010,5,5,17.48
37.72531,-97.79759,2010,5,6,20.41
37.72531,-97.79759,2010,5,7,13.97
37.72531,-97.79759,2010,5,8,12.05
37.72531,-97.79759,2010,5,9,14.28
37.72531,-97.79759,2010,5,10,16.5
37.72531,-97.79759,2010,5,11,16.67
37.72531,-97.79759,2010,5,12,20.6
37.72531,-97.79759,2010,5,13,13.78
37.72531,-97.79759,2010,5,14,14.08
37.72531,-97.79759,2010,5,15,15.31
37.72531,-97.79759,2010,5,16,15.77
37.72531,-97.79759,2010,5,17,15.65
37.72531,-97.79759,2010,5,18,15.34
37.72531,-97.79759,2010,5,19,16.85
37.72531,-97.79759,2010,5,20,15.92
37.72531,-97.79759,2010,5,21,18.96
37.72531,-97.79759,2010,5,22,24.2
37.72531,-97.79759,2010,5,23,25.43
37.72531,-97.79759,2010,5,24,23.44
37.72531,-97.79759,2010,5,25,22.19
37.72531,-97.79759,2010,5,26,22.88
37.72531,-97.79759,2010,5,27,23.91
37.72531,-97.79759,2010,5,28,24.31
37.72531,-97.79759,2010,5,29,24.59
37.72531,-97.79759,2010,5,30,22.96
37.72531,-97.79759,2010,5,31,22.1
37.72531,-97.79759,2010,6,1,26.4
37.72531,-97.79759,2010,6,2,24.42
37.72531,-97.79759,2010,6,3,24.87
37.72531,-97.79759,2010,6,4,27.58
37.72531,-97.79759,2010,6,5,28.57
37.72531,-97.79759,2010,6,6,25.37
37.72531,-97.79759,2010,6,7,24.23
37.72531,-97.79759,2010,6,8,26.48
37.72531,-97.79759,2010,6,9,24.45
37.72531,-97.79759,2010,6,10,26.14
37.72531,-97.79759,2010,6,11,27.07
37.72531,-97.79759,2010,6,12,26
37.72531,-97.79759,2010,6,13,25.66
37.72531,-97.79759,2010,6,14,21.41
37.72531,-97.79759,2010,6,15,23.36
37.72531,-97.79759,2010,6,16,24.93
37.72531,-97.79759,2010,6,17,26.98
37.72531,-97.79759,2010,6,18,27.9
37.72531,-97.79759,2010,6,19,28.28
37.72531,-97.79759,2010,6,20,27.88
37.72531,-97.79759,2010,6,21,27.76
37.72531,-97.79759,2010,6,22,28.73
37.72531,-97.79759,2010,6,23,28.19
37.72531,-97.79759,2010,6,24,25.81
37.72531,-97.79759,2010,6,25,28.3
37.72531,-97.79759,2010,6,26,29.52
37.72531,-97.79759,2010,6,27,26.55
37.72531,-97.79759,2010,6,28,26.05
37.72531,-97.79759,2010,6,29,27.14
37.72531,-97.79759,2010,6,30,25.03
37.72531,-97.79759,2010,7,1,25.46
37.72531,-97.79759,2010,7,2,25.55
37.72531,-97.79759,2010,7,3,24.56
37.72531,-97.79759,2010,7,4,23.85
37.72531,-97.79759,2010,7,5,24.94
37.72531,-97.79759,2010,7,6,25.56
37.72531,-97.79759,2010,7,7,24.77
37.72531,-97.79759,2010,7,8,23.29
37.72531,-97.79759,2010,7,9,24.35
37.72531,-97.79759,2010,7,10,25.72
37.72531,-97.79759,2010,7,11,28.05
37.72531,-97.79759,2010,7,12,24.93
37.72531,-97.79759,2010,7,13,28.12
37.72531,-97.79759,2010,7,14,29.73
37.72531,-97.79759,2010,7,15,27.03
37.72531,-97.79759,2010,7,16,28.87
37.72531,-97.79759,2010,7,17,30.35
37.72531,-97.79759,2010,7,18,30.32
37.72531,-97.79759,2010,7,19,30.84
37.72531,-97.79759,2010,7,20,30.3
37.72531,-97.79759,2010,7,21,29.67
37.72531,-97.79759,2010,7,22,30.38
37.72531,-97.79759,2010,7,23,30.53
37.72531,-97.79759,2010,7,24,27.7
37.72531,-97.79759,2010,7,25,25.66
37.72531,-97.79759,2010,7,26,27.62
37.72531,-97.79759,2010,7,27,28.12
37.72531,-97.79759,2010,7,28,28.55
37.72531,-97.79759,2010,7,29,28.7
37.72531,-97.79759,2010,7,30,30.52
37.72531,-97.79759,2010,7,31,29.77
37.72531,-97.79759,2010,8,1,30.08
37.72531,-97.79759,2010,8,2,33.22
37.72531,-97.79759,2010,8,3,32.6
37.72531,-97.79759,2010,8,4,30.28
37.72531,-97.79759,2010,8,5,27.67
37.72531,-97.79759,2010,8,6,26.82
37.72531,-97.79759,2010,8,7,29.35
37.72531,-97.79759,2010,8,8,32.31
37.72531,-97.79759,2010,8,9,32.04
37.72531,-97.79759,2010,8,10,31.83
37.72531,-97.79759,2010,8,11,32.96
37.72531,-97.79759,2010,8,12,33.49
37.72531,-97.79759,2010,8,13,33.47
37.72531,-97.79759,2010,8,14,30.71
37.72531,-97.79759,2010,8,15,26.15
37.72531,-97.79759,2010,8,16,25.75
37.72531,-97.79759,2010,8,17,22.12
37.72531,-97.79759,2010,8,18,23.36
37.72531,-97.79759,2010,8,19,25.89
37.72531,-97.79759,2010,8,20,28.84
37.72531,-97.79759,2010,8,21,28.01
37.72531,-97.79759,2010,8,22,26.82
37.72531,-97.79759,2010,8,23,27.48
37.72531,-97.79759,2010,8,24,21.66
37.72531,-97.79759,2010,8,25,20.3
37.72531,-97.79759,2010,8,26,21.47
37.72531,-97.79759,2010,8,27,22.07
37.72531,-97.79759,2010,8,28,23.66
37.72531,-97.79759,2010,8,29,25.58
37.72531,-97.79759,2010,8,30,27.3
37.72531,-97.79759,2010,8,31,28.34
37.72531,-97.79759,2010,9,1,27.15
37.72531,-97.79759,2010,9,2,23.66
37.72531,-97.79759,2010,9,3,19.52
37.72531,-97.79759,2010,9,4,20.91
37.72531,-97.79759,2010,9,5,24.51
37.72531,-97.79759,2010,9,6,26.45
37.72531,-97.79759,2010,9,7,22.2
37.72531,-97.79759,2010,9,8,22.54
37.72531,-97.79759,2010,9,9,24.73
37.72531,-97.79759,2010,9,10,27.03
37.72531,-97.79759,2010,9,11,22.14
37.72531,-97.79759,2010,9,12,22.87
37.72531,-97.79759,2010,9,13,25.35
37.72531,-97.79759,2010,9,14,25.06
37.72531,-97.79759,2010,9,15,26.05
37.72531,-97.79759,2010,9,16,20.65
37.72531,-97.79759,2010,9,17,23.91
37.72531,-97.79759,2010,9,18,26.58
37.72531,-97.79759,2010,9,19,26.39
37.72531,-97.79759,2010,9,20,26.69
37.72531,-97.79759,2010,9,21,26.16
37.72531,-97.79759,2010,9,22,26.22
37.72531,-97.79759,2010,9,23,23.63
37.72531,-97.79759,2010,9,24,19.41
37.72531,-97.79759,2010,9,25,19.52
37.72531,-97.79759,2010,9,26,14.8
37.72531,-97.79759,2010,9,27,15.06
37.72531,-97.79759,2010,9,28,18.49
37.72531,-97.79759,2010,9,29,20.66
37.72531,-97.79759,2010,9,30,18.07
37.72531,-97.79759,2010,10,1,18.67
37.72531,-97.79759,2010,10,2,14.19
37.72531,-97.79759,2010,10,3,10.95
37.72531,-97.79759,2010,10,4,12.69
37.72531,-97.79759,2010,10,5,15.63
37.72531,-97.79759,2010,10,6,19.31
37.72531,-97.79759,2010,10,7,21.12
37.72531,-97.79759,2010,10,8,21.34
37.72531,-97.79759,2010,10,9,19.47
37.72531,-97.79759,2010,10,10,16.22
37.72531,-97.79759,2010,10,11,14.8
37.72531,-97.79759,2010,10,12,17.34
37.72531,-97.79759,2010,10,13,14.1
37.72531,-97.79759,2010,10,14,16.14
37.72531,-97.79759,2010,10,15,16.84
37.72531,-97.79759,2010,10,16,19.15
37.72531,-97.79759,2010,10,17,18.56
37.72531,-97.79759,2010,10,18,15.63
37.72531,-97.79759,2010,10,19,13.55
37.72531,-97.79759,2010,10,20,16.29
37.72531,-97.79759,2010,10,21,17.92
37.72531,-97.79759,2010,10,22,17.7
37.72531,-97.79759,2010,10,23,18.94
37.72531,-97.79759,2010,10,24,16.97
37.72531,-97.79759,2010,10,25,17.03
37.72531,-97.79759,2010,10,26,12.54
37.72531,-97.79759,2010,10,27,11.35
37.72531,-97.79759,2010,10,28,9.78
37.72531,-97.79759,2010,10,29,11.26
37.72531,-97.79759,2010,10,30,11.44
37.72531,-97.79759,2010,10,31,11.93
37.72531,-97.79759,2010,11,1,8.61
37.72531,-97.79759,2010,11,2,8.73
37.72531,-97.79759,2010,11,3,11.58
37.72531,-97.79759,2010,11,4,7.99
37.72531,-97.79759,2010,11,5,5.71
37.72531,-97.79759,2010,11,6,9.25
37.72531,-97.79759,2010,11,7,12.22
37.72531,-97.79759,2010,11,8,13.1
37.72531,-97.79759,2010,11,9,14.58
37.72531,-97.79759,2010,11,10,10.49
37.72531,-97.79759,2010,11,11,10.27
37.72531,-97.79759,2010,11,12,4.29
37.72531,-97.79759,2010,11,13,3
37.72531,-97.79759,2010,11,14,5.24
37.72531,-97.79759,2010,11,15,5.09
37.72531,-97.79759,2010,11,16,5.49
37.72531,-97.79759,2010,11,17,2.22
37.72531,-97.79759,2010,11,18,2.5
37.72531,-97.79759,2010,11,19,5.86
37.72531,-97.79759,2010,11,20,4.55
37.72531,-97.79759,2010,11,21,10.56
37.72531,-97.79759,2010,11,22,6.29
37.72531,-97.79759,2010,11,23,2.45
37.72531,-97.79759,2010,11,24,5.23
37.72531,-97.79759,2010,11,25,-2.61
37.72531,-97.79759,2010,11,26,1.46
37.72531,-97.79759,2010,11,27,4.28
37.72531,-97.79759,2010,11,28,6.35
37.72531,-97.79759,2010,11,29,3.21
37.72531,-97.79759,2010,11,30,-1.12
37.72531,-97.79759,2010,12,1,-0.98
37.72531,-97.79759,2010,12,2,3.77
37.72531,-97.79759,2010,12,3,5.61
37.72531,-97.79759,2010,12,4,0.6
37.72531,-97.79759,2010,12,5,-2.9
37.72531,-97.79759,2010,12,6,-0.87
37.72531,-97.79759,2010,12,7,0.44
37.72531,-97.79759,2010,12,8,1.69
37.72531,-97.79759,2010,12,9,4.92
37.72531,-97.79759,2010,12,10,6.63
37.72531,-97.79759,2010,12,11,-0.63
37.72531,-97.79759,2010,12,12,-5.31
37.72531,-97.79759,2010,12,13,-4.23
37.72531,-97.79759,2010,12,14,-2.41
37.72531,-97.79759,2010,12,15,-0.55
37.72531,-97.79759,2010,12,16,0.92
37.72531,-97.79759,2010,12,17,-0.1
37.72531,-97.79759,2010,12,18,-0.33
37.72531,-97.79759,2010,12,19,1.46
37.72531,-97.79759,2010,12,20,3.78
37.72531,-97.79759,2010,12,21,1.54
37.72531,-97.79759,2010,12,22,-2.39
37.72531,-97.79759,2010,12,23,-0.63
37.72531,-97.79759,2010,12,24,0.02
37.72531,-97.79759,2010,12,25,-3.34
37.72531,-97.79759,2010,12,26,-4.02
37.72531,-97.79759,2010,12,27,-1.39
37.72531,-97.79759,2010,12,28,0.42
37.72531,-97.79759,2010,12,29,3.69
37.72531,-97.79759,2010,12,30,7.73
37.72531,-97.79759,2010,12,31,-3.61
37.72531,-97.79759,2011,1,1,-4.91
37.72531,-97.79759,2011,1,2,-2.85
37.72531,-97.79759,2011,1,3,-2.06
37.72531,-97.79759,2011,1,4,-1.34
37.72531,-97.79759,2011,1,5,0.68
37.72531,-97.79759,2011,1,6,2.79
37.72531,-97.79759,2011,1,7,2.27
37.72531,-97.79759,2011,1,8,-2.19
37.72531,-97.79759,2011,1,9,-2.12
37.72531,-97.79759,2011,1,10,-4.62
37.72531,-97.79759,2011,1,11,-10.61
37.72531,-97.79759,2011,1,12,-11.16
37.72531,-97.79759,2011,1,13,-4.8
37.72531,-97.79759,2011,1,14,-1.72
37.72531,-97.79759,2011,1,15,-1.45
37.72531,-97.79759,2011,1,16,-2.81
37.72531,-97.79759,2011,1,17,1.86
37.72531,-97.79759,2011,1,18,-2.19
37.72531,-97.79759,2011,1,19,-4.91
37.72531,-97.79759,2011,1,20,-6.15
37.72531,-97.79759,2011,1,21,-1.79
37.72531,-97.79759,2011,1,22,0.23
37.72531,-97.79759,2011,1,23,-6.26
37.72531,-97.79759,2011,1,24,-3.33
37.72531,-97.79759,2011,1,25,0.16
37.72531,-97.79759,2011,1,26,-0.33
37.72531,-97.79759,2011,1,27,3.03
37.72531,-97.79759,2011,1,28,5.78
37.72531,-97.79759,2011,1,29,4.85
37.72531,-97.79759,2011,1,30,-2.2
37.72531,-97.79759,2011,1,31,-3.81
37.72531,-97.79759,2011,2,1,-12.99
37.72531,-97.79759,2011,2,2,-13.33
37.72531,-97.79759,2011,2,3,-9.97
37.72531,-97.79759,2011,2,4,-5.63
37.72531,-97.79759,2011,2,5,0.88
37.72531,-97.79759,2011,2,6,0.9
37.72531,-97.79759,2011,2,7,-1.57
37.72531,-97.79759,2011,2,8,-9.79
37.72531,-97.79759,2011,2,9,-11.75
37.72531,-97.79759,2011,2,10,-9.14
37.72531,-97.79759,2011,2,11,-1.71
37.72531,-97.79759,2011,2,12,2.5
37.72531,-97.79759,2011,2,13,5.66
37.72531,-97.79759,2011,2,14,4.74
37.72531,-97.79759,2011,2,15,6.19
37.72531,-97.79759,2011,2,16,10.88
37.72531,-97.79759,2011,2,17,11.64
37.72531,-97.79759,2011,2,18,6.69
37.72531,-97.79759,2011,2,19,13.35
37.72531,-97.79759,2011,2,20,12.75
37.72531,-97.79759,2011,2,21,-1.63
37.72531,-97.79759,2011,2,22,0.46
37.72531,-97.79759,2011,2,23,6.18
37.72531,-97.79759,2011,2,24,0.6
37.72531,-97.79759,2011,2,25,-3.04
37.72531,-97.79759,2011,2,26,0.04
37.72531,-97.79759,2011,2,27,4.01
37.72531,-97.79759,2011,2,28,1.56
37.72531,-97.79759,2011,3,1,7.15
37.72531,-97.79759,2011,3,2,4.22
37.72531,-97.79759,2011,3,3,9.76
37.72531,-97.79759,2011,3,4,4.79
37.72531,-97.79759,2011,3,5,-0.58
37.72531,-97.79759,2011,3,6,4.32
37.72531,-97.79759,2011,3,7,5.99
37.72531,-97.79759,2011,3,8,3.96
37.72531,-97.79759,2011,3,9,3.02
37.72531,-97.79759,2011,3,10,6.41
